soc,ocv_V,v_cut_V
0.3417085427135678,3.720854271356784,3.3
0.34673366834170855,3.723366834170854,3.3
0.35175879396984927,3.725879396984925,3.3
0.35678391959798994,3.728391959798995,3.3
0.36180904522613067,3.7309045226130655,3.3
0.36683417085427134,3.733417085427136,3.3
0.37185929648241206,3.735929648241206,3.3
0.3768844221105528,3.7384422110552764,3.3
0.38190954773869346,3.7409547738693467,3.3
0.3869346733668342,3.743467336683417,3.3
0.3919597989949749,3.7459798994974873,3.3
0.3969849246231156,3.7484924623115576,3.3
0.4020100502512563,3.7510050251256284,3.3
0.40703517587939697,3.7535175879396983,3.3
0.4120603015075377,3.7560301507537694,3.3
0.4170854271356784,3.7585427135678393,3.3
0.4221105527638191,3.7610552763819096,3.3
0.4271356783919598,3.76356783919598,3.3
0.4321608040201005,3.7660804020100507,3.3
0.4371859296482412,3.76859296482412,3.3
0.44221105527638194,3.771105527638191,3.3
0.4472361809045226,3.773618090452261,3.3
0.45226130653266333,3.776130653266332,3.3
0.457286432160804,3.7786432160804018,3.3
0.4623115577889447,3.7811557788944725,3.3
0.46733668341708545,3.783668341708543,3.3
0.4723618090452261,3.786180904522613,3.3
0.47738693467336685,3.7886934673366834,3.3
0.4824120603015075,3.7912060301507537,3.3
0.48743718592964824,3.793718592964824,3.3
0.49246231155778897,3.7962311557788944,3.3
0.49748743718592964,3.7987437185929647,3.3
0.5025125628140703,3.801256281407035,3.3
0.507537688442211,3.8037688442211053,3.3
0.5125628140703518,3.8062814070351756,3.3
0.5175879396984925,3.8087939698492463,3.3
0.5226130653266332,3.8113065326633166,3.3
0.5276381909547738,3.813819095477387,3.3
0.5326633165829145,3.8163316582914573,3.3
0.5376884422110553,3.8188442211055276,3.3
0.542713567839196,3.8213567839195983,3.3
0.5477386934673367,3.8238693467336686,3.3
0.5527638190954774,3.826381909547739,3.3
0.5577889447236181,3.8288944723618092,3.3
0.5628140703517588,3.8314070351758795,3.3
0.5678391959798995,3.83391959798995,3.3
0.5728643216080402,3.83643216080402,3.3
0.577889447236181,3.8389447236180905,3.3
0.5829145728643216,3.841457286432161,3.3
0.5879396984924623,3.843969849246231,3.3
0.592964824120603,3.8464824120603014,3.3
0.5979899497487438,3.8489949748743717,3.3
0.6030150753768845,3.851507537688442,3.3
0.6080402010050251,3.8540201005025123,3.3
0.6130653266331658,3.8565326633165826,3.3
0.6180904522613065,3.8590452261306534,3.3
0.6231155778894473,3.8615577889447237,3.3
0.628140703517588,3.864070351758794,3.3
0.6331658291457286,3.8665829145728643,3.3
0.6381909547738693,3.8690954773869346,3.3
0.6432160804020101,3.8716080402010054,3.3
0.6482412060301508,3.8741206030150757,3.3
0.6532663316582915,3.876633165829146,3.3
0.6582914572864321,3.8791457286432163,3.3
0.6633165829145728,3.8816582914572866,3.3
0.6683417085427136,3.884170854271357,3.3
0.6733668341708543,3.886683417085427,3.3
0.678391959798995,3.8891959798994975,3.3
0.6834170854271356,3.891708542713568,3.3
0.6884422110552764,3.894221105527638,3.3
0.6934673366834171,3.8967336683417084,3.3
0.6984924623115578,3.8992462311557787,3.3
0.7035175879396985,3.901758793969849,3.3
0.7085427135678392,3.9042713567839193,3.3
0.7135678391959799,3.90678391959799,3.3
0.7185929648241206,3.9092964824120604,3.3
0.7236180904522613,3.9118090452261307,3.3
0.7286432160804021,3.914321608040201,3.3
0.7336683417085427,3.9168341708542713,3.3
0.7386934673366834,3.9193467336683416,3.3
0.7437185929648241,3.921859296482412,3.3
0.7487437185929648,3.9243718592964827,3.3
0.7537688442211056,3.926884422110553,3.3
0.7587939698492463,3.9293969849246233,3.3
0.7638190954773869,3.9319095477386936,3.3
0.7688442211055276,3.934422110552764,3.3
0.7738693467336684,3.9369346733668342,3.3
0.7788944723618091,3.9394472361809045,3.3
0.7839195979899498,3.941959798994975,3.3
0.7889447236180904,3.944472361809045,3.3
0.7939698492462312,3.9469849246231155,3.3
0.7989949748743719,3.9494974874371858,3.3
0.8040201005025126,3.952010050251256,3.3
0.8090452261306533,3.954522613065327,3.3
0.8140703517587939,3.957035175879397,3.3
0.8190954773869347,3.9595477386934674,3.3
0.8241206030150754,3.9620603015075377,3.3
0.8291457286432161,3.964572864321608,3.3
0.8341708542713568,3.9670854271356784,3.3
0.8391959798994975,3.9695979899497487,3.3
0.8442211055276382,3.972110552763819,3.3
0.8492462311557789,3.9746231155778893,3.3
0.8542713567839196,3.97713567839196,3.3
0.8592964824120604,3.9796482412060303,3.3
0.864321608040201,3.9821608040201006,3.3
0.8693467336683417,3.984673366834171,3.3
0.8743718592964824,3.9871859296482413,3.3
0.8793969849246231,3.9896984924623116,3.3
0.8844221105527639,3.992211055276382,3.3
0.8894472361809045,3.994723618090452,3.3
0.8944723618090452,3.9972361809045225,3.3
0.8994974874371859,3.999748743718593,3.3
0.9045226130653267,4.009045226130653,3.3
0.9095477386934674,4.0190954773869345,3.3
0.914572864321608,4.029145728643216,3.3
0.9195979899497487,4.039195979899498,3.3
0.9246231155778895,4.049246231155779,3.3
0.9296482412060302,4.05929648241206,3.3
0.9346733668341709,4.0693467336683415,3.3
0.9396984924623115,4.079396984924623,3.3
0.9447236180904522,4.089447236180904,3.3
0.949748743718593,4.099497487437186,3.3
0.9547738693467337,4.109547738693467,3.3
0.9597989949748744,4.1195979899497495,3.3
0.964824120603015,4.129648241206031,3.3
0.9698492462311558,4.139698492462312,3.3
0.9748743718592965,4.149748743718593,3.3
0.9798994974874372,4.159798994974874,3.3
0.9849246231155779,4.169849246231156,3.3
0.9899497487437187,4.179899497487437,3.3
0.9949748743718593,4.189949748743718,3.3
1.0,4.2,3.3
