soc,ocv_V,v_cut_V
0.17543859649122806,3.4936666666666665,3.3
0.17794486215538846,3.496047619047619,3.3
0.18045112781954886,3.4984285714285717,3.3
0.18295739348370926,3.5008095238095236,3.3
0.18546365914786966,3.5031904761904764,3.3
0.18796992481203006,3.505571428571429,3.3
0.19047619047619047,3.5079523809523807,3.3
0.19298245614035087,3.5103333333333335,3.3
0.19548872180451127,3.5127142857142855,3.3
0.19799498746867167,3.5150952380952383,3.3
0.20050125313283207,3.5173208020050124,3.3
0.20300751879699247,3.518924812030075,3.3
0.20551378446115287,3.520528822055138,3.3
0.20802005012531327,3.5221328320802003,3.3
0.21052631578947367,3.5237368421052633,3.3
0.21303258145363407,3.525340852130326,3.3
0.21553884711779447,3.5269448621553883,3.3
0.21804511278195488,3.528548872180451,3.3
0.22055137844611528,3.5301528822055133,3.3
0.22305764411027568,3.531756892230576,3.3
0.22556390977443608,3.533360902255639,3.3
0.22807017543859648,3.5349649122807016,3.3
0.23057644110275688,3.536568922305764,3.3
0.23308270676691728,3.538172932330827,3.3
0.23558897243107768,3.53977694235589,3.3
0.23809523809523808,3.541380952380952,3.3
0.24060150375939848,3.542984962406015,3.3
0.24310776942355888,3.5445889724310775,3.3
0.24561403508771928,3.5461929824561405,3.3
0.24812030075187969,3.547796992481203,3.3
0.2506265664160401,3.5492255639097747,3.3
0.2531328320802005,3.550127819548872,3.3
0.2556390977443609,3.55103007518797,3.3
0.2581453634085213,3.551932330827068,3.3
0.2606516290726817,3.5528345864661652,3.3
0.2631578947368421,3.553736842105263,3.3
0.2656641604010025,3.5546390977443605,3.3
0.2681704260651629,3.5555413533834583,3.3
0.2706766917293233,3.5564436090225566,3.3
0.2731829573934837,3.557345864661654,3.3
0.2756892230576441,3.5582481203007523,3.3
0.2781954887218045,3.5591503759398497,3.3
0.2807017543859649,3.5600526315789476,3.3
0.2832080200501253,3.560954887218045,3.3
0.2857142857142857,3.561857142857143,3.3
0.2882205513784461,3.562759398496241,3.3
0.2907268170426065,3.5636616541353385,3.3
0.2932330827067669,3.5645639097744364,3.3
0.2957393483709273,3.5654661654135342,3.3
0.2982456140350877,3.5663684210526316,3.3
0.3007518796992481,3.5672255639097745,3.3
0.3032581453634085,3.567977443609023,3.3
0.3057644110275689,3.568729323308271,3.3
0.3082706766917293,3.569481203007519,3.3
0.3107769423558897,3.570233082706767,3.3
0.3132832080200501,3.5709849624060155,3.3
0.3157894736842105,3.5717368421052633,3.3
0.3182957393483709,3.5724887218045116,3.3
0.3208020050125313,3.573240601503759,3.3
0.3233082706766917,3.5739924812030077,3.3
0.3258145363408521,3.5747443609022556,3.3
0.3283208020050125,3.5754962406015034,3.3
0.3308270676691729,3.576248120300752,3.3
0.3333333333333333,3.577,3.3
0.3358395989974937,3.577751879699248,3.3
0.3383458646616541,3.578503759398496,3.3
0.3408521303258145,3.5792556390977444,3.3
0.3433583959899749,3.5800075187969926,3.3
0.3458646616541353,3.5807593984962405,3.3
0.3483709273182957,3.5815112781954888,3.3
0.3508771929824561,3.5822631578947366,3.3
0.3533834586466165,3.583015037593985,3.3
0.3558897243107769,3.5837669172932327,3.3
0.3583959899749373,3.584518796992481,3.3
0.3609022556390977,3.5852706766917293,3.3
0.3634085213032581,3.5860225563909776,3.3
0.3659147869674185,3.586774436090226,3.3
0.3684210526315789,3.5875263157894737,3.3
0.37092731829573933,3.5882781954887215,3.3
0.37343358395989973,3.58903007518797,3.3
0.37593984962406013,3.589781954887218,3.3
0.37844611528822053,3.5905338345864664,3.3
0.38095238095238093,3.591285714285714,3.3
0.38345864661654133,3.5920375939849625,3.3
