scenario_id,scenario_title_zh,alpha,alpha_ref,seed,tte_h,tte_ref_h,delta_tte_pct,status,min_headroom_margin
S4_mixed_day,混合使用（标准一天）,0.5,0.5,1007000059,17.79722222222222,17.79722222222222,0.0,cutoff,0.9429461979323245
S4_mixed_day,混合使用（标准一天）,0.5,0.5,1007000060,17.872271039366403,17.872271039366403,0.0,cutoff,0.9436300325710363
S4_mixed_day,混合使用（标准一天）,0.5,0.5,1007000061,17.778972837683476,17.778972837683476,0.0,cutoff,0.9435384673729185
S4_mixed_day,混合使用（标准一天）,0.5,0.5,1007000062,17.89838416502505,17.89838416502505,0.0,cutoff,0.9435979017709103
S4_mixed_day,混合使用（标准一天）,0.5,0.5,1007000063,17.925896605657822,17.925896605657822,0.0,cutoff,0.9435747169707583
S4_mixed_day,混合使用（标准一天）,0.5,0.5,1007000064,17.87489838591792,17.87489838591792,0.0,cutoff,0.9438958993746953
S4_mixed_day,混合使用（标准一天）,0.5,0.5,1007000065,17.83452243229448,17.83452243229448,0.0,cutoff,0.9435612452078458
S4_mixed_day,混合使用（标准一天）,0.5,0.5,1007000066,17.844444444444445,17.844444444444445,0.0,cutoff,0.9435622233006306
S4_mixed_day,混合使用（标准一天）,0.5,0.5,1007000067,17.82639534736626,17.82639534736626,0.0,cutoff,0.9439258309836036
S4_mixed_day,混合使用（标准一天）,0.5,0.5,1007000068,17.841666666666665,17.841666666666665,0.0,cutoff,0.9438787696419179
S4_mixed_day,混合使用（标准一天）,0.5,0.5,1007000069,17.923248729516068,17.923248729516068,0.0,cutoff,0.9435222809793625
S4_mixed_day,混合使用（标准一天）,0.5,0.5,1007000070,17.9,17.9,0.0,cutoff,0.9436276797157576
S4_mixed_day,混合使用（标准一天）,0.5,0.5,1007000071,17.830423174636326,17.830423174636326,0.0,cutoff,0.9438830112010735
S4_mixed_day,混合使用（标准一天）,0.5,0.5,1007000072,17.788888888888888,17.788888888888888,0.0,cutoff,0.9437811668959
S4_mixed_day,混合使用（标准一天）,0.5,0.5,1007000073,17.809299420172312,17.809299420172312,0.0,cutoff,0.943575511653811
S4_mixed_day,混合使用（标准一天）,0.5,0.5,1007000074,17.769565065738167,17.769565065738167,0.0,cutoff,0.9435287627292752
S4_mixed_day,混合使用（标准一天）,0.5,0.5,1007000075,17.828144482296384,17.828144482296384,0.0,cutoff,0.9434863556551804
S4_mixed_day,混合使用（标准一天）,0.5,0.5,1007000076,17.876861040121085,17.876861040121085,0.0,cutoff,0.9435111471219408
S4_mixed_day,混合使用（标准一天）,0.5,0.5,1007000077,17.853532627305285,17.853532627305285,0.0,cutoff,0.943564798062971
S4_mixed_day,混合使用（标准一天）,0.5,0.5,1007000078,17.841006285125406,17.841006285125406,0.0,cutoff,0.9435186119268061
S4_mixed_day,混合使用（标准一天）,0.5,0.5,1007000079,17.819444444444443,17.819444444444443,0.0,cutoff,0.9435107561503989
S4_mixed_day,混合使用（标准一天）,1.0,0.5,1007000000,18.06388888888889,17.836112016630274,1.2770545063085403,cutoff,0.9434112616099057
S4_mixed_day,混合使用（标准一天）,1.0,0.5,1007000001,18.058333333333334,17.796984544141523,1.4685003998491544,cutoff,0.943470719676791
S4_mixed_day,混合使用（标准一天）,1.0,0.5,1007000002,18.11351163657384,17.906992508194698,1.1532876237292984,cutoff,0.9435777186475787
S4_mixed_day,混合使用（标准一天）,1.0,0.5,1007000003,18.022614433054635,17.81111111111111,1.1874796615668888,cutoff,0.9439304315981856
S4_mixed_day,混合使用（标准一天）,1.0,0.5,1007000004,18.132027655981073,17.91502908965693,1.211265498024926,cutoff,0.9431353552129701
S4_mixed_day,混合使用（标准一天）,1.0,0.5,1007000005,18.05646920756362,17.89710022061708,0.8904737917428078,cutoff,0.9433736634589812
S4_mixed_day,混合使用（标准一天）,1.0,0.5,1007000006,18.089503317928994,17.79897445282101,1.6322786791906252,cutoff,0.9432874549386107
S4_mixed_day,混合使用（标准一天）,1.0,0.5,1007000007,18.00658820304554,17.833333333333332,0.9715226339002222,cutoff,0.9438655919337593
S4_mixed_day,混合使用（标准一天）,1.0,0.5,1007000008,18.011111111111113,17.83888888888889,0.965431329803811,cutoff,0.9432377836831363
S4_mixed_day,混合使用（标准一天）,1.0,0.5,1007000009,18.09340024260028,17.845646614776044,1.3883140979553905,cutoff,0.9440559907043209
S4_mixed_day,混合使用（标准一天）,1.0,0.5,1007000010,18.03833063119378,17.844444444444445,1.0865352931158256,cutoff,0.944093433588527
S4_mixed_day,混合使用（标准一天）,1.0,0.5,1007000011,18.02777777777778,17.881337756074593,0.818954508330547,cutoff,0.9440138629063428
S4_mixed_day,混合使用（标准一天）,1.0,0.5,1007000012,18.095204423851897,17.872222222222224,1.2476467607504238,cutoff,0.9434372549658215
S4_mixed_day,混合使用（标准一天）,1.0,0.5,1007000013,17.99549687092919,17.822223739055595,0.9722307070687594,cutoff,0.9435696620382673
S4_mixed_day,混合使用（标准一天）,1.0,0.5,1007000014,18.06388888888889,17.792000001449427,1.5281524697465911,cutoff,0.9430908682847824
S4_mixed_day,混合使用（标准一天）,1.0,0.5,1007000015,18.063371345012143,17.826457121146774,1.329003414729717,cutoff,0.9428885867225266
S4_mixed_day,混合使用（标准一天）,1.0,0.5,1007000016,18.03599793196667,17.858333333333334,0.9948554286514322,cutoff,0.9433301446387597
S4_mixed_day,混合使用（标准一天）,1.0,0.5,1007000017,18.044444444444444,17.866666666666667,0.995024875621887,cutoff,0.9432310731315623
S4_mixed_day,混合使用（标准一天）,1.0,0.5,1007000018,18.088044038942733,17.924118319196637,0.9145538811274906,cutoff,0.9432111027132118
S4_mixed_day,混合使用（标准一天）,1.0,0.5,1007000019,18.04722222222222,17.819717998306388,1.2766993503345871,cutoff,0.9434071069732105
S4_mixed_day,混合使用（标准一天）,1.0,0.5,1007000020,18.05634401517334,17.869345841092645,1.04647464850488,cutoff,0.9436074002258509
S4_mixed_day,混合使用（标准一天）,1.0,0.5,1007000021,18.0112037486371,17.836942824329526,0.9769663222213366,cutoff,0.9431001926063387
S4_mixed_day,混合使用（标准一天）,1.0,0.5,1007000022,18.028524006176266,17.870346869312726,0.8851374739410569,cutoff,0.943052517231481
S4_mixed_day,混合使用（标准一天）,1.0,0.5,1007000023,18.13518734068086,17.84886449734573,1.6041515883417135,cutoff,0.9431702510658766
S4_mixed_day,混合使用（标准一天）,1.0,0.5,1007000024,18.021490445272736,17.836111111111112,1.0393483927454383,cutoff,0.943000450656039
S4_mixed_day,混合使用（标准一天）,1.0,0.5,1007000025,18.047664330527343,17.77985847160231,1.5062316685634387,cutoff,0.941760060232368
S4_mixed_day,混合使用（标准一天）,1.0,0.5,1007000026,17.958587580421977,17.764698822968604,1.091427214080808,cutoff,0.9431575546392669
S4_mixed_day,混合使用（标准一天）,1.0,0.5,1007000027,18.098676244353722,17.81111111111111,1.6145266370452347,cutoff,0.943309957393819
S4_mixed_day,混合使用（标准一天）,1.0,0.5,1007000028,18.072096904709838,17.88122777962298,1.067427401737867,cutoff,0.9431083855585888
S4_mixed_day,混合使用（标准一天）,1.0,0.5,1007000029,18.03190140519523,17.86111111111111,0.9562131550588414,cutoff,0.9434569426703839
S4_mixed_day,混合使用（标准一天）,1.0,0.5,1007000030,18.01125076652036,17.805679869795522,1.1545242766806925,cutoff,0.9429201530618209
S4_mixed_day,混合使用（标准一天）,1.0,0.5,1007000031,18.100976409501843,17.919875003716424,1.0106175726552815,cutoff,0.9433886307539792
S4_mixed_day,混合使用（标准一天）,1.0,0.5,1007000032,18.060774723268246,17.872167770130716,1.055311004033566,cutoff,0.9431245372313343
S4_mixed_day,混合使用（标准一天）,1.0,0.5,1007000033,18.064868037691273,17.78501056543783,1.5735580882774345,cutoff,0.9435093325091324
S4_mixed_day,混合使用（标准一天）,1.0,0.5,1007000034,18.013073846219147,17.808333333333334,1.1496893564013837,cutoff,0.943421836381506
S4_mixed_day,混合使用（标准一天）,1.0,0.5,1007000035,18.014348147054086,17.78611111111111,1.2832318122672333,cutoff,0.9431209873729668
S4_mixed_day,混合使用（标准一天）,1.0,0.5,1007000036,18.082588125996796,17.83050886615497,1.413752471867528,cutoff,0.9434226858567938
S4_mixed_day,混合使用（标准一天）,1.0,0.5,1007000037,18.015926100016337,17.841666666666665,0.9766992994843824,cutoff,0.9435055800598156
S4_mixed_day,混合使用（标准一天）,1.0,0.5,1007000038,18.04670353192283,17.854978090658726,1.0737926436572343,cutoff,0.9432104388776372
S4_mixed_day,混合使用（标准一天）,1.0,0.5,1007000039,18.166144965547613,17.892452582796693,1.5296526928570446,cutoff,0.9431459564520068
S4_mixed_day,混合使用（标准一天）,1.0,0.5,1007000040,18.035425605898105,17.834536732441876,1.1264036541571758,cutoff,0.9437663882152841
S4_mixed_day,混合使用（标准一天）,1.0,0.5,1007000041,18.119444444444444,17.86306942605874,1.4352237696154426,cutoff,0.943124571269729
S4_mixed_day,混合使用（标准一天）,1.0,0.5,1007000042,18.03988708528983,17.844444444444445,1.0952576386105042,cutoff,0.9430346942239879
S4_mixed_day,混合使用（标准一天）,1.0,0.5,1007000043,18.028828796690544,17.805555555555557,1.2539526803212968,cutoff,0.9435632745290606
S4_mixed_day,混合使用（标准一天）,1.0,0.5,1007000044,18.076201921603506,17.868333629295382,1.1633333953834448,cutoff,0.9435218965195613
S4_mixed_day,混合使用（标准一天）,1.0,0.5,1007000045,17.976609338543454,17.77370055499539,1.1416237317615658,cutoff,0.9435536339217745
S4_mixed_day,混合使用（标准一天）,1.0,0.5,1007000046,18.09647502266116,17.852777777777778,1.3650382473629616,cutoff,0.9430681788656605
S4_mixed_day,混合使用（标准一天）,1.0,0.5,1007000047,18.066590473723373,17.766007525855606,1.6918992487778475,cutoff,0.9431025357901596
S4_mixed_day,混合使用（标准一天）,1.0,0.5,1007000048,18.044626046154626,17.840476406076306,1.1443059895462697,cutoff,0.943387548704077
S4_mixed_day,混合使用（标准一天）,1.0,0.5,1007000049,18.03215930526003,17.874110474390772,0.8842332662971061,cutoff,0.9436195071344522
S4_mixed_day,混合使用（标准一天）,1.0,0.5,1007000050,18.031458303523042,17.84764795692291,1.0298855459485619,cutoff,0.9431100479720367
S4_mixed_day,混合使用（标准一天）,1.0,0.5,1007000051,18.031866843231274,17.741666666666667,1.6356985057657507,cutoff,0.9435659857931368
S4_mixed_day,混合使用（标准一天）,1.0,0.5,1007000052,18.07224623088977,17.776693537606594,1.6625852983173481,cutoff,0.9426890908763321
