phone_test_id,duration_s_est,throughput_MBps,radio_mode,obs_radio_w,wlan_w,cell_w
150,32.99277223125659,0.09920624362990484,wifi,0.11930759926980244,0.11411789421412985,0.005189705055672585
151,29.92195115659335,0.028993898006842815,wifi,0.19692152003802324,0.1912248318150685,0.005696688222954749
152,29.720354590402266,0.07320777393088805,wifi,0.2121646200464129,0.20458781184850292,0.007576808197910001
153,35.123737626760054,0.03126039750289759,wifi,0.19925918309808896,0.1954235773969165,0.0038356057011725052
154,29.482856626369642,0.0293592649779332,wifi,0.20539193560172117,0.1992624077245875,0.006129527877133661
155,28.502539475447787,0.04127590108289876,wifi,0.20303841252817348,0.1989915561703107,0.004046856357862764
156,35.10982866892298,0.024692658234683276,wifi,0.19884658176068015,0.19485438402072983,0.0039921977399503365
157,29.708948266023864,0.24475767148970132,wifi,0.22485568515971135,0.21963260620279335,0.0052230789569180135
158,29.98312101754455,0.02885360064730341,wifi,0.21138667338100436,0.20606417898436558,0.005322494396638791
159,24.715661754269554,0.04113755925731428,wifi,0.20060480052353932,0.19596545504597257,0.00463934547756675
16,30.280545018009494,0.03377069334094901,wifi,0.20575314168973904,0.19866185310848222,0.007091288581256817
160,33.86546172493287,0.034703852838206935,wifi,0.20384900831882657,0.1988956784695729,0.0049533298492536754
161,34.7776674580934,0.07387378705302186,wifi,0.20665677545331823,0.20156120332007732,0.005095572133240907
162,30.339855172581142,0.04889486095308198,wifi,0.20926862800859306,0.2044733694053747,0.004795258603218353
163,29.135694953981748,0.029691037106419793,wifi,0.20499157716564265,0.1999886973267689,0.005002879838873743
164,32.37998396270153,0.035620771193975886,wifi,0.2045884184896282,0.20000788976395908,0.0045805287256691
165,29.880083225849617,0.07462947754010459,wifi,0.2035586381455501,0.1974543986318723,0.006104239513677811
166,29.884678630347317,0.05481273599297068,wifi,0.08307908544056472,0.0780088782721963,0.005070207168368418
167,31.14274180313131,0.03030006175965923,wifi,0.2058588126587194,0.2002550159670718,0.005603796691647575
168,30.644202407260945,0.04344293195519956,wifi,0.2131621863573489,0.2071691453819705,0.005993040975378413
169,29.874197143112358,0.04977897792118104,wifi,0.20351944957301452,0.1982297249017933,0.005289724671221178
17,30.23701604374167,0.08513965122338295,wifi,0.22329626426579585,0.21665311681148774,0.006643147454308094
170,33.28961302968601,0.08209816069543474,wifi,0.22384172765308544,0.2175049511528029,0.006336776500282539
171,25.986814456480865,0.048241118668061904,wifi,0.21552634419726205,0.2093888557951748,0.0061374884020872315
172,31.085881320465155,0.027879376848467998,wifi,0.20338318335902575,0.1985066086943117,0.004876574664714043
173,25.01452071132484,0.11210712499202133,wifi,0.2376344979471465,0.23180919874207506,0.005825299205071442
174,31.169877604962355,0.03267019565831978,wifi,0.20787071330246898,0.20311488710292003,0.004755826199548953
175,29.876185385455376,0.22690704695186012,wifi,0.23709755410911046,0.23192923194907286,0.005168322160037596
