test_id,duration_s,soc0,temp_c,brightness_nits,cpu_load,gpu_load,gps_on,obs_total_w,pred_total_w,obs_screen_w,obs_cpu_w,obs_gpu_w,obs_radio_w,obs_gps_w,obs_background_w,obs_base_w,pred_screen_w,pred_cpu_w,pred_gpu_w,pred_radio_w,pred_gps_w,pred_background_w,pred_base_w
225.0,33.57588389704452,0.62,45.15025,390.0,0.4255856729699666,0.6765488888888889,0.0,3.1429250626307073,2.826665661924514,0.5675854463206134,1.6749592123013648,0.2342998789276901,0.2055457668675483,0.0004769415090106,0.3107982672549166,0.4060476748326789,0.3957736587254731,1.284928463462137,0.3369539510677679,0.1041861948709746,0.0,0.4159313454744556,0.1532719352833055
531.0,32.64296929804849,0.76,45.279,220.0,0.4308507764182424,0.6818644444444445,0.0,3.1319777029631948,2.7331889209081917,0.5112351224511508,1.6430262293990192,0.2605180443869986,0.2092554287255429,0.0005141411518722,0.3241633707356016,0.4480192266545026,0.284518745618631,1.3056320259220415,0.3400002543744314,0.0999988252687793,0.0,0.414147021400603,0.1532719352833055
783.0,32.304835958589045,0.76,44.18755555555556,105.0,0.5336483999505623,0.93929,0.0,3.1218107446599377,3.1108234291916537,0.3020521321462326,1.632760465774451,0.40608416064421,0.23441992910665,0.0005292983478885,0.3106691077690824,0.4874715463990019,0.2112815738176572,1.5804461168631148,0.4914124371430098,0.1238595067811246,0.0,0.4149317462630432,0.1532719352833055
734.0,30.00195851795184,0.3,46.377272727272725,335.0,0.4305147764182425,0.70035,0.0,3.1117508526697795,2.600097055152206,0.5794230591677069,1.5696575407188411,0.2603650426924538,0.2248488369876411,0.0004814811705586,0.3085299036949452,0.418779633053174,0.3333017732151547,1.304308520486956,0.3506217824600668,0.0155390946192347,0.0,0.4163797507030309,0.1532719352833055
114.0,30.033916719063477,0.41,45.996300000000005,390.0,0.4379942936596218,0.7071055555555555,0.0,3.070943389193629,2.891790995681902,0.5470226813421354,1.637399083399112,0.2268196992641315,0.1966347153361685,0.0004884003535457,0.3034967520575539,0.4086155699555994,0.3894584901465562,1.3338433828867549,0.3545139891248497,0.10721304921513,0.0,0.4178700359849062,0.1532719352833055
17.0,30.23701604374167,0.92,46.05142857142857,485.0,0.4304320177975528,0.6860555555555555,0.0,3.0465181771488363,2.7126999606845397,0.6132388677141752,1.5287555750407962,0.2207050374413576,0.2232962642657958,0.0005371981397625,0.2979311339370946,0.4044148636667753,0.4302971810540761,1.3039825814772148,0.3424046615988275,0.1171725300160349,0.0,0.2299509582146818,0.1532719352833055
428.0,34.196772327358374,0.58,46.770166666666654,475.0,0.4308673281423804,0.7100911111111111,0.0,3.0187413014242908,2.8851489281352807,0.509151326469609,1.5670006632607008,0.2641802603677259,0.2027119252265917,0.0004925058858347,0.3118130021604824,0.4241746723021716,0.4078828368411605,1.3056972312387742,0.3562358952292659,0.1113518137874785,0.0,0.4150891027148957,0.1532719352833055
446.0,29.83995998526683,0.49,43.830333333333336,450.0,0.5917246648127549,0.71969,0.0,2.985112582053735,3.2358358845671056,0.5761313937734194,1.4923968615562464,0.2630269621143267,0.2148708944989236,0.0004994896197082,0.2505320638842382,0.3754679459220282,0.4114944709209708,1.83188532969784,0.3617793538900036,0.11252980937588,0.0,0.2292548723587104,0.1532719352833055
575.0,29.767799561548905,0.54,44.92933333333333,165.0,0.6138839309108887,0.95106,0.0,2.971824464790804,3.5073770972696545,0.2613860167837679,1.600397235535737,0.3894535381501651,0.2106101878644852,0.0005092518931435,0.3012953683547017,0.4540058617587788,0.2271271505597544,1.9456077336194693,0.4985004952571065,0.1292722504188591,0.0,0.4179774190907583,0.1532719352833055
877.0,32.34107254596754,0.62,45.1214,385.0,0.4227638109010011,0.6594722222222222,0.0,2.9713963834505552,2.580687793540556,0.4360591759483453,1.641249039440409,0.222420173550098,0.2099560264037818,0.0004798444598178,0.302275455182751,0.404465831492371,0.3624565311888753,1.2738637987613,0.3271918472318382,0.0154200349855796,0.0,0.4149215797858273,0.1532719352833055
