scenario_id,scenario_title_zh,frac_param,frac_usage,var_between_param_h2,var_within_usage_h2,var_total_h2,n_samples,seeds_per_sample
S0_standby,待机/轻后台,0.9999382919443388,6.170805566111173e-05,14.979982511492377,0.0009244426401795478,14.980906954132557,240,4
S1_video,视频播放/视频流,0.9999997047009126,2.9529908729080915e-07,0.685825268361922,2.0252363559329459e-07,0.6858254708855577,240,4
S2_navigation,导航（GPS + 地图数据）,0.9993186784150027,0.0006813215849974262,0.5953710620947918,0.00040591571482622536,0.595776977809618,240,4
S3_gaming,游戏（高 CPU/GPU 负载）,0.9999790303686925,2.0969631307489295e-05,0.4249245158585055,8.910697285103009e-06,0.4249334265557906,240,4
S4_mixed_day,混合使用（标准一天）,0.9998949008342628,0.00010509916573715759,12.37054060505566,0.0013002701546174658,12.371840875210278,240,4
S5_burst_recovery,高负载→休止：恢复效应演示,0.9998375350984753,0.00016246490152466478,2.3677704451933157,0.0003847420992986187,2.3681551872926145,240,4
