scenario_id,scenario_title_zh,tte_1rc_h,tte_2rc_h,delta_tte_h_2rc_minus_1rc,delta_tte_pct
S0_standby,待机/轻后台,25.461982142888502,25.461964825002774,-1.7317885728118654e-05,-6.801468020413139e-05
S1_video,视频播放/视频流,5.0239701017026475,5.024147155383753,0.00017705368110565445,0.003524178638038672
S2_navigation,导航（GPS + 地图数据）,5.897697057253426,5.896498113825084,-0.0011989434283421474,-0.020329010064489457
S3_gaming,游戏（高 CPU/GPU 负载）,3.8273469371529147,3.8275569536693714,0.00021001651645669028,0.005487261016711416
S4_mixed_day,混合使用（标准一天）,18.062846620393156,18.062906823490795,6.020309763954401e-05,0.00033329795078686014
S5_burst_recovery,高负载→休止：恢复效应演示,10.044261602006296,10.048282879624493,0.004021277618196706,0.040035572325132135
