phone_test_id,radio_mode,duration_s_est,bytes_MB,throughput_MBps,P_radio_W,E_radio_J
306,wifi,34.509662321821104,6.844732,0.19834247974289645,0.22957064388158652,7.971982
307,wifi,25.513346949324895,6.53163,0.25600835566471347,0.24419244380430513,6.250413
308,wifi,29.38357174703447,7.990518,0.27193828132233244,0.24887799382975279,7.207529999999999
309,wifi,31.021616497474437,3.117507,0.10049466636446251,0.21146209252839676,6.608664999999999
31,wifi,30.09543867320982,2.419516,0.08039477431355038,0.2236941779436493,6.651333999999999
310,wifi,34.30512422580714,2.106069,0.061392256915823715,0.20280808279021176,6.9722789999999994
311,wifi,31.30832277721464,7.226253,0.2308093298839717,0.23388425999782617,7.3887599999999996
312,wifi,29.79260136692903,2.887166,0.09690882526306914,0.20217866882476132,6.069192999999999
313,wifi,33.01423992483365,6.083697,0.18427493753759813,0.2300450679149452,7.545223
314,wifi,30.135369831296977,5.060503,0.16792569755505152,0.22641975257447067,6.843404
315,wifi,30.09156569511246,2.806937,0.09327985882954269,0.20688907514576302,6.0922909999999995
316,wifi,31.810883802350443,9.156199,0.28783227328388367,0.25372278414804467,7.919562999999999
317,wifi,30.004319486338208,2.573327,0.08576521794375995,0.20768138267428654,6.205926
318,wifi,24.92336236173547,3.640649,0.14607374988815486,0.2093176849461034,5.19437
319,wifi,29.794831511673703,5.970087,0.20037324250888625,0.22573929161419887,6.868447
32,wifi,28.839153511610025,0.786317,0.027265606103294458,0.2011346936550651,5.707383999999999
320,wifi,34.85968296787983,12.078,0.3464747516817301,0.2565459019003068,8.853508999999999
321,wifi,31.676452687128982,3.739755,0.11806104164938791,0.22012164084305813,6.877399
322,wifi,30.020022396914644,3.038941,0.10123047077780768,0.21266741220898475,6.3885369999999995
323,wifi,26.199495220326522,2.418526,0.09231193119032383,0.21207359424023872,5.528550999999999
324,wifi,29.85993981443341,3.976029,0.13315596162314117,0.21953734189372934,6.605372
325,wifi,35.48296201275539,2.574307,0.07255051027235523,0.20587447600157813,7.004008
326,wifi,29.7083679818767,5.518481,0.1857551045337292,0.22205503232337714,6.628772
327,wifi,34.620569095055316,2.13633,0.06170695791090047,0.19990159384271927,6.866975999999999
328,wifi,35.18660741930382,2.810478,0.07987351455935295,0.20151605626337823,7.060137
329,wifi,30.107100341608497,2.397662,0.07963775896034705,0.2034700909818812,6.144190999999999
33,wifi,31.30350824541569,1.095098,0.034983235470432424,0.21870321371248294,6.747249999999999
330,wifi,30.087939904110073,4.457634,0.148153513142024,0.21661923644364023,6.5270909999999995
331,wifi,29.74938256082071,3.923193,0.13187477057647443,0.2079630615368877,6.208724
332,wifi,32.99464136163932,6.072228,0.18403679353398814,0.22785796521727456,7.499423999999999
333,wifi,28.340861397744494,2.57216,0.09075800357305672,0.20805288730760232,5.757213
334,wifi,30.041820209488495,9.355171,0.3114049326826487,0.2492628262694379,7.427238
335,wifi,29.98913708838644,5.135535,0.17124650785596568,0.22259753675234994,6.716635
336,wifi,25.08054585377531,6.216845,0.2478751872565084,0.22945976409242907,5.7798039999999995
337,wifi,29.09982293334977,5.446415,0.18716316633522026,0.23678558309238953,6.911661
338,wifi,30.680752871419433,6.915358,0.2253972719959549,0.23558862941091083,7.216076999999999
