t_s,t_h,soc,ocv_V,v1_V,i_A,v_term_V,p_W,p_max_W,discriminant,scenario_id,status
1528.0,0.42444444444444446,0.8455099123845614,3.9727549561922806,0.02979727356696615,1.4907021330345964,3.823701511982868,5.7,48.58411027179372,13.72291528697399,S3_gaming,cutoff
1530.0,0.425,0.8453028675052239,3.972651433752612,0.02979811205787714,1.4907441300331863,3.8235937912924007,5.7,48.58153848874751,13.722092316399204,S3_gaming,cutoff
1532.0,0.4255555555555556,0.8450958167927167,3.972547908396358,0.02979895062125238,1.4907861306773211,3.8234860673212414,5.7,48.578966700114634,13.721269344036683,S3_gaming,cutoff
1534.0,0.4261111111111111,0.8448887602465336,3.972444380123267,0.029799789257113928,1.490828134967545,3.8233783400690706,5.7,48.57639490589417,13.720446369886135,S3_gaming,cutoff
1536.0,0.4266666666666667,0.844681697866168,3.972340848933084,0.029800627965483283,1.4908701429043962,3.8232706095355704,5.7,48.57382310608517,13.719623393947256,S3_gaming,cutoff
1538.0,0.4272222222222222,0.8444746296511134,3.9722373148255565,0.02980146674638143,1.490912154488419,3.8231628757204232,5.7,48.57125130068676,13.718800416219764,S3_gaming,cutoff
1540.0,0.42777777777777776,0.8442675556008634,3.9721337778004315,0.029802305599828858,1.4909541697201516,3.823055138623312,5.7,48.56867948969804,13.717977436703373,S3_gaming,cutoff
1542.0,0.42833333333333334,0.8440604757149112,3.9720302378574557,0.029803144525845572,1.4909961886001326,3.822947398243921,5.7,48.566107673118104,13.717154455397795,S3_gaming,cutoff
1544.0,0.4288888888888889,0.84385338999275,3.971926694996375,0.02980398352445114,1.4910382111289033,3.8228396545819328,5.7,48.5635358509461,13.716331472302754,S3_gaming,cutoff
1546.0,0.42944444444444446,0.8436462984338731,3.9718231492169367,0.0298048225956647,1.491080237307002,3.822731907637033,5.7,48.560964023181164,13.715508487417972,S3_gaming,cutoff
1548.0,0.43,0.8434392010377735,3.971719600518887,0.02980566173950498,1.4911222671349726,3.822624157408906,5.7,48.558392189822435,13.71468550074318,S3_gaming,cutoff
1550.0,0.4305555555555556,0.8432320978039444,3.9716160489019723,0.02980650095599032,1.4911643006133513,3.822516403897236,5.7,48.555820350869084,13.713862512278107,S3_gaming,cutoff
1552.0,0.4311111111111111,0.8430249887318786,3.9715124943659394,0.029807340245138703,1.4912063377426759,3.8224086471017085,5.7,48.553248506320266,13.713039522022486,S3_gaming,cutoff
1554.0,0.43166666666666664,0.842817873821069,3.9714089369105343,0.029808179606967748,1.4912483785234936,3.82230088702201,5.7,48.550676656175156,13.71221652997605,S3_gaming,cutoff
1556.0,0.43222222222222223,0.8426107530710085,3.971305376535504,0.02980901904149475,1.4912904229563373,3.8221931236578244,5.7,48.54810480043295,13.711393536138544,S3_gaming,cutoff
1558.0,0.43277777777777776,0.8424036264811898,3.971201813240595,0.029809858548736683,1.491332471041748,3.8220853570088407,5.7,48.54553293909284,13.710570540509709,S3_gaming,cutoff
1560.0,0.43333333333333335,0.8421964940511056,3.971098247025553,0.029810698128710216,1.49137452278027,3.821977587074743,5.7,48.54296107215401,13.709747543089282,S3_gaming,cutoff
1562.0,0.4338888888888889,0.8419893557802485,3.970994677890124,0.02981153778143174,1.4914165781724358,3.8218698138552196,5.7,48.54038919961566,13.708924543877012,S3_gaming,cutoff
1564.0,0.43444444444444447,0.8417822116681108,3.9708911058340552,0.02981237750691737,1.4914586372187926,3.821762037349958,5.7,48.53781732147703,13.70810154287265,S3_gaming,cutoff
1566.0,0.435,0.8415750617141852,3.9707875308570926,0.029813217305182958,1.4915006999198732,3.821654257558642,5.7,48.53524543773733,13.707278540075945,S3_gaming,cutoff
1568.0,0.43555555555555553,0.8413679059179638,3.970683952958982,0.02981405717624411,1.4915427662762242,3.8215464744809626,5.7,48.53267354839577,13.706455535486647,S3_gaming,cutoff
1570.0,0.4361111111111111,0.8411607442789392,3.9705803721394695,0.029814897120116205,1.4915848362883788,3.8214386881166056,5.7,48.53010165345158,13.705632529104507,S3_gaming,cutoff
1572.0,0.43666666666666665,0.8409535767966033,3.970476788398302,0.029815737136814388,1.491626909956878,3.8213308984652596,5.7,48.52752975290404,13.704809520929292,S3_gaming,cutoff
1574.0,0.43722222222222223,0.8407464034704485,3.9703732017352245,0.0298165772263536,1.4916689872822657,3.821223105526612,5.7,48.52495784675233,13.703986510960746,S3_gaming,cutoff
1576.0,0.43777777777777777,0.8405392242999667,3.970269612149983,0.02981741738874857,1.4917110682650807,3.821115309300351,5.7,48.522385934995725,13.703163499198633,S3_gaming,cutoff
1578.0,0.43833333333333335,0.84033203928465,3.970166019642325,0.02981825762401385,1.4917531529058614,3.821007509786165,5.7,48.51981401763348,13.702340485642713,S3_gaming,cutoff
1580.0,0.4388888888888889,0.8401248484239902,3.970062424211995,0.029819097932163793,1.491795241205146,3.820899706983743,5.7,48.51724209466483,13.701517470292746,S3_gaming,cutoff
1582.0,0.43944444444444447,0.8399176517174791,3.9699588258587397,0.029819938313212592,1.491837333163476,3.820791900892772,5.7,48.514670166089076,13.700694453148504,S3_gaming,cutoff
1584.0,0.44,0.8397104491646087,3.969855224582304,0.029820778767174264,1.4918794287813923,3.8206840915129416,5.7,48.51209823190543,13.699871434209738,S3_gaming,cutoff
1586.0,0.44055555555555553,0.8395032407648705,3.9697516203824352,0.029821619294062674,1.4919215280594338,3.820576278843941,5.7,48.50952629211319,13.699048413476223,S3_gaming,cutoff
1588.0,0.4411111111111111,0.839296026517756,3.969648013258878,0.02982245989389154,1.4919636309981443,3.8204684628854584,5.7,48.50695434671162,13.69822539094772,S3_gaming,cutoff
1590.0,0.44166666666666665,0.839088806422757,3.9695444032113785,0.029823300566674434,1.4920057375980567,3.820360643637183,5.7,48.5043823957,13.697402366624,S3_gaming,cutoff
1592.0,0.44222222222222224,0.8388815804793648,3.969440790239682,0.029824141312424796,1.4920478478597177,3.820252821098804,5.7,48.5018104390776,13.696579340504833,S3_gaming,cutoff
1594.0,0.44277777777777777,0.8386743486870708,3.9693371743435355,0.029824982131155933,1.492089961783663,3.82014499527001,5.7,48.499238476843715,13.695756312589989,S3_gaming,cutoff
1596.0,0.44333333333333336,0.8384671110453664,3.969233555522683,0.029825823022881035,1.4921320793704367,3.8200371661504913,5.7,48.49666650899759,13.69493328287923,S3_gaming,cutoff
1598.0,0.4438888888888889,0.8382598675537428,3.9691299337768715,0.02982666398761317,1.4921742006205774,3.819929333739936,5.7,48.494094535538565,13.694110251372342,S3_gaming,cutoff
1600.0,0.4444444444444444,0.8380526182116911,3.9690263091058453,0.029827505025365304,1.492216325534626,3.819821498038034,5.7,48.491522556465895,13.693287218069086,S3_gaming,cutoff
1602.0,0.445,0.8378453630187024,3.9689226815093512,0.029828346136150288,1.4922584541131212,3.819713659044475,5.7,48.48895057177888,13.69246418296924,S3_gaming,cutoff
1604.0,0.44555555555555554,0.8376381019742677,3.968819050987134,0.029829187319980882,1.4923005863566068,3.819605816758948,5.7,48.48637858147681,13.691641146072579,S3_gaming,cutoff
1606.0,0.4461111111111111,0.837430835077878,3.968715417538939,0.029830028576869744,1.4923427222656216,3.819497971181143,5.7,48.483806585558966,13.69081810737887,S3_gaming,cutoff
1608.0,0.44666666666666666,0.8372235623290242,3.968611781164512,0.02983086990682945,1.4923848618407036,3.8193901223107503,5.7,48.48123458402469,13.689995066887901,S3_gaming,cutoff
1610.0,0.44722222222222224,0.8370162837271969,3.9685081418635986,0.029831711309872486,1.4924270050824,3.8192822701474576,5.7,48.47866257687325,13.68917202459944,S3_gaming,cutoff
1612.0,0.4477777777777778,0.836808999271887,3.9684044996359433,0.029832552786011254,1.4924691519912463,3.8191744146909565,5.7,48.476090564103956,13.688348980513267,S3_gaming,cutoff
1614.0,0.4483333333333333,0.8366017089625851,3.9683008544812925,0.02983339433525808,1.4925113025677865,3.8190665559409354,5.7,48.47351854571611,13.687525934629155,S3_gaming,cutoff
1616.0,0.4488888888888889,0.8363944127987817,3.968197206399391,0.029834235957625223,1.492553456812562,3.818958693897085,5.7,48.47094652170903,13.68670288694689,S3_gaming,cutoff
1618.0,0.4494444444444444,0.8361871107799673,3.9680935553899834,0.02983507765312486,1.492595614726111,3.818850828559094,5.7,48.468374492082,13.68587983746624,S3_gaming,cutoff
1620.0,0.45,0.8359798029056323,3.967989901452816,0.029835919421769115,1.4926377763089775,3.8187429599266527,5.7,48.465802456834346,13.685056786186992,S3_gaming,cutoff
1622.0,0.45055555555555554,0.8357724891752671,3.9678862445876337,0.02983676126357004,1.4926799415617003,3.8186350879994517,5.7,48.46323041596539,13.684233733108925,S3_gaming,cutoff
1624.0,0.45111111111111113,0.8355651695883619,3.967782584794181,0.02983760317853963,1.4927221104848232,3.81852721277718,5.7,48.46065836947441,13.683410678231812,S3_gaming,cutoff
1626.0,0.45166666666666666,0.835357844144407,3.9676789220722033,0.029838445166689827,1.4927642830788872,3.818419334259527,5.7,48.458086317360745,13.68258762155544,S3_gaming,cutoff
1628.0,0.45222222222222225,0.8351505128428923,3.967575256421446,0.029839287228032505,1.492806459344434,3.8183114524461836,5.7,48.45551425962372,13.681764563079591,S3_gaming,cutoff
1630.0,0.4527777777777778,0.834943175683308,3.967471587841654,0.029840129362579505,1.4928486392820017,3.818203567336839,5.7,48.45294219626264,13.680941502804046,S3_gaming,cutoff
1632.0,0.4533333333333333,0.834735832665144,3.967367916332572,0.029840971570342607,1.4928908228921371,3.8180956789311824,5.7,48.450370127276805,13.680118440728577,S3_gaming,cutoff
1634.0,0.4538888888888889,0.8345284837878901,3.967264241893945,0.02984181385133355,1.492933010175379,3.8179877872289056,5.7,48.44779805266554,13.679295376852973,S3_gaming,cutoff
1636.0,0.45444444444444443,0.8343211290510363,3.967160564525518,0.02984265620556403,1.492975201132271,3.817879892229697,5.7,48.44522597242818,13.67847231117702,S3_gaming,cutoff
1638.0,0.455,0.8341137684540721,3.967056884227036,0.029843498633045695,1.4930173957633546,3.8177719939332464,5.7,48.44265388656403,13.677649243700492,S3_gaming,cutoff
1640.0,0.45555555555555555,0.8339064019964875,3.9669532009982436,0.02984434113379016,1.4930595940691709,3.8176640923392444,5.7,48.440081795072416,13.676826174423175,S3_gaming,cutoff
1642.0,0.45611111111111113,0.8336990296777718,3.966849514838886,0.029845183707809003,1.493101796050264,3.8175561874473805,5.7,48.43750969795269,13.676003103344861,S3_gaming,cutoff
1644.0,0.45666666666666667,0.8334916514974144,3.966745825748707,0.02984602635511376,1.493144001707175,3.817448279257344,5.7,48.43493759520411,13.675180030465317,S3_gaming,cutoff
1646.0,0.4572222222222222,0.833284267454905,3.9666421337274524,0.029846869075715935,1.4931862110404481,3.8173403677688253,5.7,48.43236548682605,13.674356955784337,S3_gaming,cutoff
1648.0,0.4577777777777778,0.8330768775497329,3.9665384387748666,0.02984771186962701,1.4932284240506244,3.8172324529815147,5.7,48.42979337281783,13.673533879301704,S3_gaming,cutoff
1650.0,0.4583333333333333,0.8328694817813874,3.9664347408906937,0.02984855473685842,1.493270640738245,3.8171245348951004,5.7,48.42722125317874,13.672710801017198,S3_gaming,cutoff
1652.0,0.4588888888888889,0.8326620801493576,3.966331040074679,0.029849397677421587,1.493312861103857,3.817016613509274,5.7,48.42464912790815,13.671887720930608,S3_gaming,cutoff
1654.0,0.45944444444444443,0.8324546726531327,3.9662273363265665,0.029850240691327894,1.4933550851479986,3.8169086888237236,5.7,48.42207699700536,13.671064639041717,S3_gaming,cutoff
1656.0,0.46,0.8322472592922017,3.9661236296461007,0.029851083778588704,1.4933973128712141,3.8168007608381402,5.7,48.419504860469694,13.670241555350303,S3_gaming,cutoff
1658.0,0.46055555555555555,0.8320398400660536,3.966019920033027,0.029851926939215356,1.4934395442740471,3.8166928295522125,5.7,48.41693271830051,13.669418469856163,S3_gaming,cutoff
1660.0,0.46111111111111114,0.8318324149741774,3.965916207487089,0.029852770173219162,1.4934817793570447,3.8165848949656316,5.7,48.41436057049711,13.668595382559076,S3_gaming,cutoff
1662.0,0.46166666666666667,0.8316249840160618,3.965812492008031,0.029853613480611416,1.4935240181207425,3.8164769570780854,5.7,48.41178841705882,13.667772293458823,S3_gaming,cutoff
1664.0,0.4622222222222222,0.8314175471911956,3.9657087735955976,0.029854456861403388,1.4935662605656874,3.816369015889265,5.7,48.40921625798497,13.666949202555193,S3_gaming,cutoff
1666.0,0.4627777777777778,0.8312101044990675,3.9656050522495336,0.02985530031560633,1.4936085066924258,3.8162610713988583,5.7,48.40664409327491,13.666126109847973,S3_gaming,cutoff
1668.0,0.4633333333333333,0.8310026559391661,3.965501327969583,0.029856143843231476,1.4936507565014967,3.8161531236065573,5.7,48.40407192292795,13.665303015336944,S3_gaming,cutoff
1670.0,0.4638888888888889,0.83079520151098,3.96539760075549,0.02985698744429004,1.4936930099934465,3.81604517251205,5.7,48.40149974694343,13.664479919021897,S3_gaming,cutoff
1672.0,0.46444444444444444,0.8305877412139975,3.965293870606999,0.029857831118793223,1.493735267168819,3.8159372181150255,5.7,48.39892756532067,13.663656820902615,S3_gaming,cutoff
1674.0,0.465,0.830380275047707,3.9651901375238534,0.02985867486675221,1.4937775280281562,3.8158292604151742,5.7,48.396355378059,13.66283372097888,S3_gaming,cutoff
1676.0,0.46555555555555556,0.8301728030115968,3.9650864015057983,0.029859518688178165,1.4938197925720043,3.8157212994121856,5.7,48.39378318515776,13.662010619250482,S3_gaming,cutoff
1678.0,0.4661111111111111,0.8299653251051552,3.9649826625525777,0.029860362583082244,1.4938620608009046,3.815613335105749,5.7,48.39121098661629,13.661187515717211,S3_gaming,cutoff
1680.0,0.4666666666666667,0.8297578413278703,3.964878920663935,0.02986120655147559,1.4939043327154038,3.8155053674955535,5.7,48.388638782433894,13.660364410378847,S3_gaming,cutoff
1682.0,0.4672222222222222,0.8295503516792303,3.9647751758396153,0.029862050593369327,1.4939466083160462,3.8153973965812877,5.7,48.386066572609934,13.65954130323518,S3_gaming,cutoff
1684.0,0.4677777777777778,0.829342856158723,3.9646714280793613,0.029862894708774578,1.4939888876033758,3.815289422362643,5.7,48.383494357143704,13.658718194285987,S3_gaming,cutoff
1686.0,0.4683333333333333,0.8291353547658364,3.9645676773829184,0.029863738897702448,1.4940311705779334,3.8151814448393067,5.7,48.3809221360346,13.657895083531072,S3_gaming,cutoff
1688.0,0.4688888888888889,0.8289278475000584,3.964463923750029,0.02986458316016403,1.4940734572402719,3.815073464010969,5.7,48.37834990928188,13.657071970970202,S3_gaming,cutoff
1690.0,0.46944444444444444,0.8287203343608768,3.9643601671804385,0.029865427496170414,1.4941157475909295,3.8149654798773196,5.7,48.37577767688492,13.656248856603176,S3_gaming,cutoff
1692.0,0.47,0.8285128153477791,3.9642564076738895,0.02986627190573267,1.49415804163045,3.8148574924380467,5.7,48.373205438843044,13.655425740429775,S3_gaming,cutoff
1694.0,0.47055555555555556,0.828305290460253,3.9641526452301266,0.02986711638886187,1.4942003393593861,3.8147495016928397,5.7,48.370633195155584,13.654602622449788,S3_gaming,cutoff
1696.0,0.4711111111111111,0.8280977596977862,3.9640488798488933,0.02986796094556907,1.4942426407782732,3.814641507641389,5.7,48.36806094582189,13.653779502663005,S3_gaming,cutoff
1698.0,0.4716666666666667,0.827890223059866,3.963945111529933,0.029868805575865326,1.494284945887664,3.8145335102833804,5.7,48.36548869084127,13.652956381069206,S3_gaming,cutoff
1700.0,0.4722222222222222,0.8276826805459799,3.9638413402729897,0.02986965027976168,1.494327254688102,3.814425509618507,5.7,48.36291643021304,13.652133257668174,S3_gaming,cutoff
1702.0,0.4727777777777778,0.8274751321556152,3.963737566077808,0.02987049505726917,1.4943695671801316,3.8143175056464544,5.7,48.360344163936595,13.651310132459711,S3_gaming,cutoff
1704.0,0.47333333333333333,0.827267577888259,3.9636337889441293,0.02987133990839883,1.4944118833642965,3.814209498366913,5.7,48.357771892011215,13.650487005443589,S3_gaming,cutoff
1706.0,0.4738888888888889,0.8270600177433985,3.9635300088716994,0.02987218483316168,1.4944542032411468,3.8141014877795727,5.7,48.35519961443625,13.649663876619602,S3_gaming,cutoff
1708.0,0.47444444444444445,0.826852451720521,3.9634262258602604,0.029873029831568754,1.4944965268112231,3.81399347388412,5.7,48.35262733121105,13.648840745987536,S3_gaming,cutoff
1710.0,0.475,0.8266448798191134,3.9633224399095566,0.029873874903631054,1.4945388540750753,3.813885456680246,5.7,48.350055042334915,13.648017613547173,S3_gaming,cutoff
1712.0,0.47555555555555556,0.8264373020386625,3.9632186510193312,0.029874720049359597,1.4945811850332473,3.8137774361676384,5.7,48.34748274780721,13.647194479298308,S3_gaming,cutoff
1714.0,0.4761111111111111,0.8262297183786553,3.9631148591893277,0.029875565268765388,1.494623519686286,3.813669412345986,5.7,48.344910447627264,13.646371343240725,S3_gaming,cutoff
1716.0,0.4766666666666667,0.8260221288385786,3.9630110644192893,0.02987641056185943,1.4946658580347383,3.8135613852149772,5.7,48.342338141794386,13.645548205374205,S3_gaming,cutoff
1718.0,0.4772222222222222,0.825814533417919,3.9629072667089593,0.02987725592865272,1.4947082000791478,3.813453354774302,5.7,48.339765830307925,13.644725065698537,S3_gaming,cutoff
1720.0,0.4777777777777778,0.8256069321161632,3.9628034660580815,0.02987810136915625,1.4947505458200643,3.8133453210236463,5.7,48.337193513167236,13.643901924213516,S3_gaming,cutoff
1722.0,0.47833333333333333,0.8253993249327978,3.962699662466399,0.029878946883381018,1.4947928952580347,3.8132372839627022,5.7,48.33462119037162,13.64307878091892,S3_gaming,cutoff
1724.0,0.47888888888888886,0.8251917118673092,3.9625958559336545,0.02987979247133801,1.4948352483936027,3.8131292435911557,5.7,48.33204886192043,13.642255635814537,S3_gaming,cutoff
1726.0,0.47944444444444445,0.824984092919184,3.962492046459592,0.02988063813303821,1.4948776052273127,3.8130211999086954,5.7,48.329476527813,13.64143248890016,S3_gaming,cutoff
1728.0,0.48,0.8247764680879083,3.9623882340439542,0.029881483868492605,1.4949199657597168,3.8129131529150113,5.7,48.326904188048665,13.640609340175573,S3_gaming,cutoff
1730.0,0.48055555555555557,0.8245688373729684,3.962284418686484,0.029882329677712174,1.4949623299913617,3.81280510260979,5.7,48.324331842626734,13.639786189640555,S3_gaming,cutoff
1732.0,0.4811111111111111,0.8243612007738504,3.962180600386925,0.029883175560707898,1.4950046979227942,3.812697048992721,5.7,48.32175949154656,13.638963037294898,S3_gaming,cutoff
1734.0,0.4816666666666667,0.8241535582900407,3.96207677914502,0.029884021517490755,1.4950470695545586,3.812588992063492,5.7,48.31918713480748,13.638139883138393,S3_gaming,cutoff
1736.0,0.4822222222222222,0.823945909921025,3.9619729549605127,0.029884867548071722,1.4950894448872043,3.8124809318217916,5.7,48.31661477240884,13.637316727170829,S3_gaming,cutoff
1738.0,0.48277777777777775,0.8237382556662894,3.9618691278331446,0.029885713652461777,1.4951318239212752,3.812372868267308,5.7,48.31404240434994,13.63649356939198,S3_gaming,cutoff
1740.0,0.48333333333333334,0.8235305955253199,3.96176529776266,0.029886559830671885,1.4951742066573264,3.8122648013997296,5.7,48.31147003063014,13.635670409801644,S3_gaming,cutoff
1742.0,0.48388888888888887,0.8233229294976021,3.961661464748801,0.029887406082713026,1.4952165930958994,3.812156731218743,5.7,48.308897651248756,13.634847248399602,S3_gaming,cutoff
1744.0,0.48444444444444446,0.8231152575826218,3.961557628791311,0.029888252408596168,1.4952589832375434,3.8120486577240382,5.7,48.306325266205135,13.634024085185644,S3_gaming,cutoff
1746.0,0.485,0.8229075797798647,3.9614537898899322,0.029889098808332282,1.4953013770828054,3.8119405809153024,5.7,48.30375287549861,13.633200920159556,S3_gaming,cutoff
1748.0,0.4855555555555556,0.8226998960888163,3.961349948044408,0.02988994528193234,1.4953437746322378,3.8118325007922236,5.7,48.301180479128526,13.632377753321128,S3_gaming,cutoff
1750.0,0.4861111111111111,0.822492206508962,3.961246103254481,0.02989079182940731,1.4953861758863844,3.8117244173544904,5.7,48.29860807709418,13.631554584670138,S3_gaming,cutoff
1752.0,0.4866666666666667,0.8222845110397874,3.961142255519894,0.029891638450768164,1.495428580845795,3.8116163306017894,5.7,48.29603566939494,13.63073141420638,S3_gaming,cutoff
1754.0,0.4872222222222222,0.8220768096807777,3.961038404840389,0.029892485146025872,1.4954709895110163,3.811508240533809,5.7,48.29346325603013,13.629908241929641,S3_gaming,cutoff
1756.0,0.48777777777777775,0.8218691024314182,3.960934551215709,0.029893331915191397,1.4955134018825977,3.8114001471502372,5.7,48.29089083699907,13.629085067839702,S3_gaming,cutoff
1758.0,0.48833333333333334,0.8216613892911941,3.960830694645597,0.029894178758275713,1.4955558179610917,3.8112920504507617,5.7,48.2883184123011,13.628261891936353,S3_gaming,cutoff
1760.0,0.4888888888888889,0.8214536702595907,3.9607268351297953,0.02989502567528979,1.4955982377470394,3.81118395043507,5.7,48.28574598193557,13.627438714219382,S3_gaming,cutoff
1762.0,0.48944444444444446,0.8212459453360927,3.9606229726680464,0.029895872666244598,1.4956406612409934,3.81107584710285,5.7,48.2831735459018,13.626615534688577,S3_gaming,cutoff
1764.0,0.49,0.8210382145201853,3.9605191072600925,0.029896719731151107,1.4956830884435057,3.810967740453789,5.7,48.28060110419911,13.625792353343716,S3_gaming,cutoff
1766.0,0.4905555555555556,0.8208304778113533,3.960415238905677,0.029897566870020285,1.4957255193551204,3.8108596304875744,5.7,48.27802865682686,13.624969170184597,S3_gaming,cutoff
1768.0,0.4911111111111111,0.8206227352090816,3.960311367604541,0.029898414082863107,1.4957679539763902,3.8107515172038946,5.7,48.275456203784366,13.624145985210998,S3_gaming,cutoff
1770.0,0.49166666666666664,0.8204149867128547,3.9602074933564273,0.029899261369690542,1.4958103923078614,3.8106434006024354,5.7,48.272883745070956,13.623322798422707,S3_gaming,cutoff
1772.0,0.4922222222222222,0.8202072323221575,3.9601036161610788,0.02990010873051356,1.4958528343500836,3.8105352806828865,5.7,48.27031128068599,13.622499609819517,S3_gaming,cutoff
1774.0,0.49277777777777776,0.8199994720364745,3.9599997360182373,0.02990095616534314,1.4958952801036096,3.8104271574449338,5.7,48.26773881062878,13.62167641940121,S3_gaming,cutoff
1776.0,0.49333333333333335,0.8197917058552902,3.959895852927645,0.029901803674190257,1.4959377295689857,3.810319030888264,5.7,48.265166334898645,13.620853227167567,S3_gaming,cutoff
1778.0,0.4938888888888889,0.819583933778089,3.9597919668890444,0.029902651257065878,1.4959801827467645,3.8102109010125655,5.7,48.26259385349494,13.62003003311838,S3_gaming,cutoff
1780.0,0.49444444444444446,0.8193761558043553,3.9596880779021775,0.029903498913980985,1.4960226396374925,3.8101027678175257,5.7,48.26002136641699,13.619206837253438,S3_gaming,cutoff
1782.0,0.495,0.8191683719335734,3.959584185966787,0.029904346644946553,1.4960651002417225,3.8099946313028306,5.7,48.25744887366414,13.618383639572524,S3_gaming,cutoff
1784.0,0.4955555555555556,0.8189605821652274,3.9594802910826137,0.02990519444997356,1.4961075645600008,3.809886491468168,5.7,48.254876375235696,13.617560440075422,S3_gaming,cutoff
1786.0,0.4961111111111111,0.8187527864988015,3.959376393249401,0.02990604232907299,1.4961500325928827,3.809778348313225,5.7,48.252303871131005,13.616737238761923,S3_gaming,cutoff
1788.0,0.49666666666666665,0.8185449849337796,3.95927249246689,0.029906890282255818,1.4961925043409152,3.809670201837689,5.7,48.249731361349404,13.61591403563181,S3_gaming,cutoff
1790.0,0.49722222222222223,0.8183371774696458,3.9591685887348227,0.029907738309533027,1.4962349798046504,3.809562052041247,5.7,48.24715884589021,13.615090830684869,S3_gaming,cutoff
1792.0,0.49777777777777776,0.8181293641058841,3.959064682052942,0.029908586410915605,1.496277458984635,3.809453898923584,5.7,48.24458632475279,13.614267623920892,S3_gaming,cutoff
1794.0,0.49833333333333335,0.8179215448419781,3.958960772420989,0.02990943458641453,1.4963199418814244,3.8093457424843895,5.7,48.242013797936444,13.613444415339663,S3_gaming,cutoff
1796.0,0.4988888888888889,0.8177137196774116,3.958856859838706,0.029910282836040792,1.496362428495565,3.8092375827233487,5.7,48.2394412654405,13.61262120494096,S3_gaming,cutoff
1798.0,0.49944444444444447,0.8175058886116683,3.958752944305834,0.029911131159805378,1.4964049188276123,3.809129419640148,5.7,48.236868727264294,13.611797992724574,S3_gaming,cutoff
1800.0,0.5,0.8172980516442317,3.958649025822116,0.029911979557719275,1.4964474128781158,3.809021253234476,5.7,48.234296183407174,13.610974778690297,S3_gaming,cutoff
1802.0,0.5005555555555555,0.8170902087745855,3.9585451043872926,0.029912828029793476,1.4964899106476248,3.808913083506018,5.7,48.23172363386845,13.610151562837904,S3_gaming,cutoff
1804.0,0.5011111111111111,0.8168823600022129,3.9584411800011066,0.029913676576038974,1.4965324121366919,3.808804910454461,5.7,48.22915107864748,13.609328345167196,S3_gaming,cutoff
1806.0,0.5016666666666667,0.8166745053265975,3.9583372526632985,0.02991452519646676,1.4965749173458665,3.8086967340794917,5.7,48.22657851774356,13.60850512567794,S3_gaming,cutoff
1808.0,0.5022222222222222,0.8164666447472224,3.9582333223736113,0.02991537389108783,1.4966174262757037,3.808588554380796,5.7,48.224005951156066,13.607681904369942,S3_gaming,cutoff
1810.0,0.5027777777777778,0.8162587782635708,3.9581293891317855,0.029916222659913182,1.4966599389267532,3.808480371358061,5.7,48.22143337888429,13.606858681242974,S3_gaming,cutoff
1812.0,0.5033333333333333,0.816050905875126,3.958025452937563,0.029917071502953814,1.4967024552995645,3.808372185010973,5.7,48.21886080092757,13.606035456296825,S3_gaming,cutoff
1814.0,0.5038888888888889,0.8158430275813708,3.9579215137906854,0.029917920420220727,1.4967449753946926,3.808263995339218,5.7,48.21628821728526,13.605212229531283,S3_gaming,cutoff
1816.0,0.5044444444444445,0.8156351433817884,3.957817571690894,0.029918769411724926,1.4967874992126873,3.8081558023424833,5.7,48.21371562795666,13.604389000946131,S3_gaming,cutoff
1818.0,0.505,0.8154272532758616,3.957713626637931,0.02991961847747741,1.4968300267541035,3.8080476060204544,5.7,48.21114303294113,13.603565770541161,S3_gaming,cutoff
1820.0,0.5055555555555555,0.8152193572630733,3.9576096786315365,0.029920467617489187,1.496872558019488,3.8079394063728174,5.7,48.20857043223796,13.602742538316148,S3_gaming,cutoff
1822.0,0.5061111111111111,0.8150114553429061,3.957505727671453,0.029921316831771266,1.4969150930093988,3.8078312033992594,5.7,48.20599782584653,13.60191930427089,S3_gaming,cutoff
1824.0,0.5066666666666667,0.8148035475148427,3.957401773757421,0.02992216612033466,1.4969576317243853,3.8077229970994653,5.7,48.20342521376613,13.601096068405162,S3_gaming,cutoff
1826.0,0.5072222222222222,0.8145956337783657,3.957297816889183,0.029923015483190374,1.497000174165,3.807614787473122,5.7,48.200852595996125,13.60027283071876,S3_gaming,cutoff
1828.0,0.5077777777777778,0.8143877141329577,3.957193857066479,0.029923864920349423,1.4970427203317982,3.807506574519915,5.7,48.198279972535815,13.59944959121146,S3_gaming,cutoff
1830.0,0.5083333333333333,0.814179788578101,3.9570898942890507,0.029924714431822826,1.4970852702253261,3.807398358239531,5.7,48.195707343384534,13.598626349883052,S3_gaming,cutoff
1832.0,0.5088888888888888,0.8139718571132781,3.956985928556639,0.029925564017621597,1.497127823846145,3.8072901386316556,5.7,48.19313470854163,13.597803106733322,S3_gaming,cutoff
1834.0,0.5094444444444445,0.8137639197379712,3.9568819598689857,0.029926413677756756,1.4971703811948012,3.807181915695974,5.7,48.19056206800642,13.596979861762055,S3_gaming,cutoff
1836.0,0.51,0.8135559764516626,3.956777988225831,0.029927263412239325,1.4972129422718499,3.807073689432174,5.7,48.18798942177822,13.596156614969031,S3_gaming,cutoff
1838.0,0.5105555555555555,0.8133480272538343,3.956674013626917,0.02992811322108033,1.4972555070778464,3.8069654598399385,5.7,48.18541676985639,13.595333366354044,S3_gaming,cutoff
