phone_test_id,cpu_load,gpu_load,obs_cpu_w,obs_gpu_w
258,0.43320443165245326,0.6883411111111111,1.0543704370893647,0.26094924302491873
259,0.30899300420219994,0.5118422222222222,0.5409828939415937,0.13272867719886078
26,0.39646506105549373,0.30942888888888886,0.7386975803822843,0.09031640605128205
260,0.4029483428500803,0.66813,0.8550420722442987,0.25129906104449296
261,0.41464516073414903,0.5974422222222222,0.9122744951299797,0.18094947385836074
262,0.332285170189099,0.6772111111111111,0.6360555779528878,0.24129402515717996
263,0.4485331176615993,0.7078688888888889,1.0985037369454063,0.27491776804123713
264,0.3992223914225683,0.6982488888888889,0.8961448823072233,0.24907600587473333
265,0.41146485409714495,0.7288833333333333,0.9096332636767421,0.25810175081761005
266,0.4447800215053763,0.6893155555555556,1.1016364099584721,0.2714266397385299
267,0.34683468038561366,0.6845955555555555,0.7325489072823155,0.2503392688591901
268,0.29839456062291436,0.3688688888888889,0.49703543459561345,0.10595105884419312
269,0.5778565695216908,0.8872233333333334,2.684606321333333,0.3877451770974864
27,0.4984043925967124,0.9403344444444445,1.1969456901517097,0.3816385216336676
270,0.41547563144234334,0.29489333333333334,0.9274669429263338,0.0920140618930427
271,0.4632524034111976,0.7246222222222222,1.1530425964659416,0.26559033072757626
272,0.44899613780744035,0.6911855555555556,1.0789758671416723,0.26828042367577754
273,0.3145674590285502,0.6859422222222222,0.9207045828507042,0.23272524988166343
274,0.391901625818811,0.25296444444444444,0.7229551002871004,0.07768026202049201
275,0.4040545766283525,0.2061477777777778,0.8500973422625296,0.06017267859665871
276,0.3926751171672228,0.12802555555555556,0.7872943594232842,0.0331021944125045
277,0.4049635663700408,0.6072522222222222,0.8611543860653782,0.1804888202959427
278,0.6090464527252503,0.7342044444444444,1.6042768423582088,0.27940314423880597
279,0.447220520084044,0.7094322222222222,1.0730907764856776,0.2439958407524583
28,0.4024518870967742,0.3324388888888889,0.789689919132886,0.10205277296224242
280,0.3438812686318131,0.6599777777777778,0.6469492599573065,0.2656211858506675
281,0.4103359652700531,0.44437666666666664,0.790986829683653,0.12298774586759581
